movie_id,movie_title,director(s),top_5_cast
238,The Godfather,Francis Ford Coppola,"Marlon Brando (Don Vito Corleone)
Al Pacino (Michael Corleone)
James Caan (Sonny Corleone)
Robert Duvall (Tom Hagen)
Richard S. Castellano (Clemenza)"
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Haruo Sotozaki,"Natsuki Hanae (Tanjiro Kamado (voice))
Akari Kito (Nezuko Kamado (voice))
Hiro Shimono (Zenitsu Agatsuma (voice))
Yoshitsugu Matsuoka (Inosuke Hashibira (voice))
Satoshi Hino (Kyojuro Rengoku (voice))"
155,The Dark Knight,Christopher Nolan,"Christian Bale (Bruce Wayne)
Heath Ledger (Joker)
Aaron Eckhart (Harvey Dent)
Michael Caine (Alfred)
Maggie Gyllenhaal (Rachel)"
558449,Gladiator II,Ridley Scott,"Paul Mescal (Lucius)
Denzel Washington (Macrinus)
Pedro Pascal (General Acacius)
Connie Nielsen (Lucilla)
Joseph Quinn (Emperor Geta)"
1379587,Utopia,James Bamford,"Moe Dunford (Damon)
Charlotte Vega (Alexis)
Michael D. Xavier (Jeremy Zenner)
Daniel Bernhardt
Jason Flemyng"
135397,Jurassic World,Colin Trevorrow,"Chris Pratt (Owen)
Bryce Dallas Howard (Claire)
Irrfan Khan (Masrani)
Vincent D'Onofrio (Hoskins)
Ty Simpkins (Gray)"
1234720,Couple Exchange,Jang Kwon,"Min Jo-ah
Do Hee
Min Do-yoon
Sang Woo
Lee Soo"
385687,Fast X,Louis Leterrier,"Vin Diesel (Dominic Toretto)
Michelle Rodriguez (Letty Ortiz)
Tyrese Gibson (Roman Pearce)
Ludacris (Tej Parker)
John Cena (Jakob Toretto)"
297762,Wonder Woman,Patty Jenkins,"Gal Gadot (Diana Prince / Wonder Woman)
Chris Pine (Steve Trevor)
Connie Nielsen (Hippolyta)
Robin Wright (Antiope)
Danny Huston (Ludendorff)"
1072890,The Traveller,Wuershan,"Hu Xianxu (Zhang Chulan)
Vanda Margraf (Feng Baobao(Awu))
William Feng (Shen Chong)
Qiao Zhenyu (Xu San)
Song Ningfeng (Xu Si)"
539972,Kraven the Hunter,J.C. Chandor,"Aaron Taylor-Johnson (Sergei Kravinoff / Kraven the Hunter)
Ariana DeBose (Calypso Ezili)
Fred Hechinger (Dmitri Kravinoff)
Alessandro Nivola (Aleksei Sytsevich)
Christopher Abbott (The Foreigner)"
1508562,I'm Still a Superstar,Marc Pujolar,"Yurena (Self)
Margarita Seisdedos
Loly Alvarez
Leonardo Dantés
Paco Porras"
27205,Inception,Christopher Nolan,"Leonardo DiCaprio (Dom Cobb)
Joseph Gordon-Levitt (Arthur)
Ken Watanabe (Saito)
Tom Hardy (Eames)
Elliot Page (Ariadne)"
9738,Fantastic Four,Tim Story,"Ioan Gruffudd (Reed Richards / Mr. Fantastic)
Jessica Alba (Sue Storm / Invisible Woman)
Chris Evans (Johnny Storm / Human Torch)
Michael Chiklis (Ben Grimm / The Thing)
Julian McMahon (Victor von Doom / Doctor Doom)"
351286,Jurassic World: Fallen Kingdom,J.A. Bayona,"Chris Pratt (Owen Grady)
Bryce Dallas Howard (Claire Dearing)
Rafe Spall (Eli Mills)
Justice Smith (Franklin Webb)
Daniella Pineda (Zia Rodriguez)"
1252309,Ask Me What You Want,Lucía Alemany,"Gabriela Andrada (Judith Flores)
Mario Ermito (Eric Zimmerman)
Celia Freijeiro (Mónica)
David Solans (Miguel)
Alba Ribas (Frida)"
426063,Nosferatu,Robert Eggers,"Lily-Rose Depp (Ellen Hutter)
Nicholas Hoult (Thomas Hutter)
Bill Skarsgård (Count Orlok)
Aaron Taylor-Johnson (Friedrich Harding)
Willem Dafoe (Prof. Albin Eberhart von Franz)"
1422227,Aşk Sadece Bir An,Mustafa Kotan,"Emirhan Çakal
Nilsu Berfin Aktaş
Tuana Naz Tiryaki
Emre Kınay
Burcu Kara"
1064213,Anora,Sean Baker,"Mikey Madison (Ani)
Mark Eydelshteyn (Ivan)
Yura Borisov (Igor)
Karren Karagulian (Toros)
Vache Tovmasyan (Garnik)"
1144107,The Legend of Hei 2,"MTJJ, 顾杰","Shan Xin (罗小黑)
Liu Mingyue (无限)
朱婧 (鹿野)
Luan Lisheng (灵遥)
傅晨阳 (池年)"
597,Titanic,James Cameron,"Leonardo DiCaprio (Jack Dawson)
Kate Winslet (Rose DeWitt Bukater)
Billy Zane (Cal Hockley)
Kathy Bates (Molly Brown)
Frances Fisher (Ruth DeWitt Bukater)"
1470086,Ligaw,Omar Daroca,"Robb Guinto (Dolores)
Ali Asistio (Jayron)
JC Tan (Rodel)
Rash Flores (Olan)"
999243,Hell of a Summer,"Billy Bryk, Finn Wolfhard","Finn Wolfhard (Chris)
Billy Bryk (Bobby)
Fred Hechinger (Jason Hochberg)
Abby Quinn (Claire)
Krista Nazaire (Shannon)"
646315,The Legendary Lighter,Chae Ki-jun,"Kim Hae-joon (Chae Song Bin (Lighter))
Park Sharon (Park Jin-ah)
Lee Dong-ju (Lee Yeong-tae)
Hong Dal-pyo (Ma Seok-joon)"
1172244,Moon,Kurdwin Ayub,"Florentina Holzinger (Sarah)
Andria Tayeh (Nour)
Celina Antwan (Fatima)
Nagham Abu Baker (Schaima)
Omar AlMajali (Abdul Rashid Farahadi)"
120,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,"Elijah Wood (Frodo)
Ian McKellen (Gandalf)
Viggo Mortensen (Aragorn)
Sean Astin (Sam)
Ian Holm (Bilbo)"
209112,Batman v Superman: Dawn of Justice,Zack Snyder,"Ben Affleck (Bruce Wayne / Batman)
Henry Cavill (Clark Kent / Superman)
Jesse Eisenberg (Lex Luthor)
Gal Gadot (Diana Prince / Wonder Woman)
Amy Adams (Lois)"
216015,Fifty Shades of Grey,Sam Taylor-Johnson,"Dakota Johnson (Anastasia Steele)
Jamie Dornan (Christian Grey)
Jennifer Ehle (Carla)
Eloise Mumford (Kate)
Victor Rasuk (José)"
815029,Dovbush,Oles Sanin,"Serhiy Strelnykov (Oleksa Dovbush)
Darya Plakhtiy (Marichka)
Rostyslav Derzhypilskyi (Right Hand)
Oleksii Hnatkovskyi (Ivan Dovbush)
Oleh Shulha (Sniper)"
49521,Man of Steel,Zack Snyder,"Henry Cavill (Clark Kent / Superman / Kal-El)
Amy Adams (Lois Lane)
Russell Crowe (Jor-El)
Michael Shannon (General Zod)
Kevin Costner (Jonathan Kent)"
1224668,Fury,Gemma Blasco,"Ángela Cervantes (Alexandra)
Àlex Monner (Adrián)
Carla Linares (Julia)
Eli Iranzo (Elena)
Salim Daprincee (Samir)"
299536,Avengers: Infinity War,"Joe Russo, Anthony Russo","Robert Downey Jr. (Tony Stark / Iron Man)
Chris Evans (Steve Rogers / Captain America)
Chris Hemsworth (Thor)
Josh Brolin (Thanos)
Mark Ruffalo (Bruce Banner / Hulk)"
1289601,Life After Fighting,Bren Foster,"Bren Foster (Alex Faulkner)
Cassie Howarth (Samantha Hathaway)
Luke Ford (Victor Dimov)
Annabelle Stephenson (Julie Creylan)
Anthony Nassif (Terry Dimov)"
198663,The Maze Runner,Wes Ball,"Dylan O'Brien (Thomas)
Kaya Scodelario (Teresa Agnes)
Aml Ameen (Alby)
Thomas Brodie-Sangster (Newt)
Ki Hong Lee (Minho)"
82023,Hotel Desire,Sergej Moya,"Saralisa Volm (Antonia)
Clemens Schick (Julius Pass)
Jan-Gregor Kremp (Marcel)
Herbert Knaup (Hotel Manager)
Palina Rojinski (Julia)"
696506,Mickey 17,Bong Joon Ho,"Robert Pattinson (Mickey Barnes)
Naomi Ackie (Nasha)
Steven Yeun (Timo)
Mark Ruffalo (Kenneth Marshall)
Toni Collette (Ylfa)"
496243,Parasite,Bong Joon Ho,"Song Kang-ho (Kim Ki-taek)
Lee Sun-kyun (Park Dong-ik)
Cho Yeo-jeong (Yeon-kyo)
Choi Woo-shik (Ki-woo)
Park So-dam (Ki-jung)"
80295,14 and Under,Ernst Hofbauer,"Harald Baerow (Mr. Jäger)
Ulrike Butz (Topsy)
Elke Deuringer (Senta Jäger)
Sonja Embriz (Girl in the forest)
Marisa Feldy (Maid Erna)"
1471014,Van Gogh by Vincent,Richard Shaw,"Zahra Ahmadi (Narrator)
Jack Etchells (Theo van Gogh (voice))
Adam Woolley (Vincent van Gogh)
Frances Christie (Self)
Neil Lebeter (Self)"
361743,Top Gun: Maverick,Joseph Kosinski,"Tom Cruise (Capt. Pete 'Maverick' Mitchell)
Val Kilmer (Adm. Tom 'Iceman' Kazansky)
Miles Teller (Lt. Bradley 'Rooster' Bradshaw)
Jennifer Connelly (Penny Benjamin)
Bashir Salahuddin (Wo-1. Bernie 'Hondo' Coleman)"
131631,The Hunger Games: Mockingjay - Part 1,Francis Lawrence,"Jennifer Lawrence (Katniss Everdeen)
Josh Hutcherson (Peeta Mellark)
Liam Hemsworth (Gale Hawthorne)
Woody Harrelson (Haymitch Abernathy)
Elizabeth Banks (Effie Trinket)"
603692,John Wick: Chapter 4,Chad Stahelski,"Keanu Reeves (John Wick)
Donnie Yen (Caine)
Bill Skarsgård (Marquis)
Ian McShane (Winston)
Laurence Fishburne (Bowery King)"
1450599,K.O.,Antoine Blossier,"Ciryl Gane (Bastien)
Alice Belaïdi (Kenza Alaoui)
Foued Nabba (Abdel Manchour)
Maleaume Paquin (Léo)
Anne Azoulay (Emma)"
1005860,Seeds,Kaniehtiio Horn,"Kaniehtiio Horn (Ziggy)
Patrick Garrow (Drake Bondsman)
Dallas Goldtooth (Wiz)
Graham Greene
Meegwun Fairbrother (Bandit)"
414906,The Batman,Matt Reeves,"Robert Pattinson (Bruce Wayne / The Batman)
Zoë Kravitz (Selina Kyle)
Jeffrey Wright (Lt. James Gordon)
Colin Farrell (Oz / The Penguin)
Paul Dano (The Riddler)"
3597,I Know What You Did Last Summer,Jim Gillespie,"Jennifer Love Hewitt (Julie James)
Freddie Prinze Jr. (Ray Bronson)
Sarah Michelle Gellar (Helen Shivers)
Ryan Phillippe (Barry Cox)
Bridgette Wilson-Sampras (Elsa Shivers)"
575264,Mission: Impossible - Dead Reckoning Part One,Christopher McQuarrie,"Tom Cruise (Ethan Hunt)
Hayley Atwell (Grace)
Ving Rhames (Luther Stickell)
Simon Pegg (Benji Dunn)
Rebecca Ferguson (Ilsa Faust)"
823219,Flow,Gints Zilbalodis,N/A
1153714,Death of a Unicorn,Alex Scharfman,"Paul Rudd (Elliot)
Jenna Ortega (Ridley)
Will Poulter (Shepard)
Richard E. Grant (Odell)
Téa Leoni (Belinda)"
1476292,Kalakal,Roman Perez Jr.,"Aliya Raymundo (Angel)
Gold Aceron (Dario)
Jero Flores (Gelo)
Divine Villareal (Jessa)
Zel Fernandez (Abi)"
1391013,Aap Jaisa Koi,Vivek Soni,"R. Madhavan (Shrirenu Tripathi)
Fatima Sana Shaikh (Madhu Bose)
Namit Das (Deepak)
Manish Chaudhary (Bhanu Tripathi)
Ayesha Raza Mishra (Kusum Tripathi)"
945961,Alien: Romulus,Fede Álvarez,"Cailee Spaeny (Rain)
David Jonsson (Andy)
Archie Renaux (Tyler)
Isabela Merced (Kay)
Spike Fearn (Bjorn)"
170,28 Days Later,Danny Boyle,"Cillian Murphy (Jim)
Naomie Harris (Selena)
Brendan Gleeson (Frank)
Megan Burns (Hannah)
Christopher Eccleston (Major Henry West)"
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Andrew Adamson,"William Moseley (Peter Pevensie)
Anna Popplewell (Susan Pevensie)
Skandar Keynes (Edmund Pevensie)
Georgie Henley (Lucy Pevensie)
Liam Neeson (Aslan (voice))"
791373,Zack Snyder's Justice League,Zack Snyder,"Ben Affleck (Batman / Bruce Wayne)
Henry Cavill (Superman / Clark Kent)
Gal Gadot (Wonder Woman / Diana Prince)
Ray Fisher (Cyborg / Victor Stone)
Jason Momoa (Aquaman / Arthur Curry)"
389,12 Angry Men,Sidney Lumet,"Martin Balsam (Juror 1)
John Fiedler (Juror 2)
Lee J. Cobb (Juror 3)
E.G. Marshall (Juror 4)
Jack Klugman (Juror 5)"
83533,Avatar: Fire and Ash,James Cameron,"Sam Worthington (Jake Sully)
Zoe Saldaña (Neytiri)
Sigourney Weaver (Kiri)
Stephen Lang (Colonel Miles Quaritch)
Kate Winslet (Ronal)"
1126166,Flight Risk,Mel Gibson,"Mark Wahlberg (Daryl)
Michelle Dockery (Madolyn)
Topher Grace (Winston)
Leah Remini (Van Sant (voice))
Maaz Ali (Hassan (voice))"
138843,The Conjuring,James Wan,"Patrick Wilson (Ed Warren)
Vera Farmiga (Lorraine Warren)
Lili Taylor (Carolyn Perron)
Ron Livingston (Roger Perron)
Mackenzie Foy (Cindy Perron)"
672,Harry Potter and the Chamber of Secrets,Chris Columbus,"Daniel Radcliffe (Harry Potter)
Rupert Grint (Ron Weasley)
Emma Watson (Hermione Granger)
Kenneth Branagh (Gilderoy Lockhart)
Toby Jones (Dobby (voice))"
50433,The Alcove,Joe D'Amato,"Lilli Carati (Alessandra)
Annie Belle (Wilma)
Laura Gemser (Zerbal)
Al Cliver (Elio De Silveris)
Nello Pazzafini (The Gardener)"
634649,Spider-Man: No Way Home,Jon Watts,"Tom Holland (Peter Parker / Spider-Man)
Zendaya (MJ)
Benedict Cumberbatch (Doctor Strange)
Jacob Batalon (Ned Leeds)
Jon Favreau (Happy Hogan)"
1504735,Squid Game in Conversation,N/A,"Hwang Dong-hyuk (Self)
Lee Jung-jae (Self)
Lee Byung-hun (Self)"
1449951,Snow White,"Erica Duke, Michael Johnson","Danny Bonaduce (King Fredrick White (voice))
Jessica Chancellor (Snow White (voice))
D. C. Douglas (Mirror / Sedgwick (voice))
Kim Little (Opal (voice))
Andrew Fernie (Wilhelm (voice))"
346698,Barbie,Greta Gerwig,"Margot Robbie (Barbie)
Ryan Gosling (Ken)
America Ferrera (Gloria)
Ariana Greenblatt (Sasha)
Issa Rae (Barbie)"
497,The Green Mile,Frank Darabont,"Tom Hanks (Paul Edgecomb)
David Morse (Brutus 'Brutal' Howell)
Bonnie Hunt (Jan Edgecomb)
Michael Clarke Duncan (John Coffey)
James Cromwell (Warden Hal Moores)"
26338,Romance,Catherine Breillat,"Caroline Ducey (Marie)
Sagamore Stévenin (Paul)
François Berléand (Robert)
Rocco Siffredi (Paolo)
Reza Habouhossein (Man on stairs)"
1214469,Ghostlight,"Alex Thompson, Kelly O'Sullivan","Keith Kupferer (Dan Mueller)
Katherine Mallen Kupferer (Daisy)
Tara Mallen (Sharon)
Dolly de Leon (Rita)
Hanna Dworkin (Lanora)"
811941,Devara: Part 1,Koratala Siva,"N.T. Rama Rao Jr. (Devara / Vara)
Saif Ali Khan (Bhaira)
Prakash Raj (Singappa)
Srikanth (Rayappa)
Kalaiyarasan (Kunjara)"
8966,Twilight,Catherine Hardwicke,"Kristen Stewart (Bella Swan)
Kristen Stewart (Bella Swan)
Robert Pattinson (Edward Cullen)
Robert Pattinson (Edward Cullen)
Billy Burke (Charlie Swan)"
845781,Red One,Jake Kasdan,"Dwayne Johnson (Callum Drift)
Chris Evans (Jack O'Malley)
Kiernan Shipka (Gryla)
J.K. Simmons (Nick)
Lucy Liu (Zoe)"
11544,Lilo & Stitch,"Chris Sanders, Dean DeBlois","Daveigh Chase (Lilo (voice))
Chris Sanders (Stitch (voice))
Tia Carrere (Nani (voice))
David Ogden Stiers (Jumba (voice))
Kevin McDonald (Pleakley (voice))"
1233069,Exterritorial,Christian Zübert,"Jeanne Goursaud (Sara Wulf)
Dougray Scott (Eric Kynch)
Lera Abova (Irina / Kira Wolkowa)
Emanuel Fellmer (Moritz Aniol)
Annabelle Mandeng (Deborah Allen)"
896536,The Legend of Ochi,Isaiah Saxon,"Helena Zengel (Yuri)
Willem Dafoe (Maxim)
Emily Watson (Dasha)
Finn Wolfhard (Petro)
Razvan Stoica (Ivan)"
402431,Wicked,Jon M. Chu,"Cynthia Erivo (Elphaba)
Ariana Grande (Galinda / Glinda)
Michelle Yeoh (Madame Morrible)
Jonathan Bailey (Fiyero)
Ethan Slater (Boq)"
1064307,Spermageddon,"Tommy Wirkola, Rasmus A. Sivertsen","Christian Mikkelsen (Jens / Alf-Tore / Hjernekjell (voice))
Nasrin Khusrawi (Lisa (voice))
Aksel Hennie (Simen Sprut (voice))
Mathilde Storm (Cumilla (voice))
Christian Rubeck (Jizzmo (voice))"
462183,Wild Awakening,Joan Fermí Martí,"Fabián Castro (Toni)
Julia Hernández (Emma)
Richie Ormon (Ramón)
Christian Blanch (Aaron)
Jordi Pujol (Gina)"
1242898,Predator: Badlands,Dan Trachtenberg,"Elle Fanning (Thia)
Dimitrius Schuster-Koloamatangi (Dek)"
76600,Avatar: The Way of Water,James Cameron,"Sam Worthington (Jake Sully)
Zoe Saldaña (Neytiri)
Sigourney Weaver (Kiri)
Stephen Lang (Colonel Miles Quaritch)
Kate Winslet (Ronal)"
537915,After,Jenny Gage,"Josephine Langford (Tessa Young)
Hero Fiennes Tiffin (Hardin Scott)
Shane Paul McGhie (Landon Gibson)
Khadijha Red Thunder (Steph Jones)
Dylan Arnold (Noah Porter)"
1979,Fantastic Four: Rise of the Silver Surfer,Tim Story,"Ioan Gruffudd (Reed Richards / Mr. Fantastic)
Jessica Alba (Sue Richards / Invisible Woman)
Chris Evans (Johnny Storm / Human Torch)
Michael Chiklis (Ben Grimm / The Thing)
Julian McMahon (Victor von Doom / Doctor Doom)"
1094473,Bambi: A Life in the Woods,Michel Fessler,"Mylène Farmer (Narrator (voice))
Senta Berger
Arja Koriseva"
1195506,Novocaine,"Dan Berk, Robert Olsen","Jack Quaid (Nate)
Amber Midthunder (Sherry)
Ray Nicholson (Simon)
Jacob Batalon (Roscoe)
Betty Gabriel (Mincy)"
668489,Havoc,Gareth Evans,"Tom Hardy (Walker)
Jessie Mei Li (Ellie)
Timothy Olyphant (Vincent)
Forest Whitaker (Lawrence Beaumont)
Justin Cornwell (Charlie)"
122,The Lord of the Rings: The Return of the King,Peter Jackson,"Elijah Wood (Frodo)
Ian McKellen (Gandalf)
Viggo Mortensen (Aragorn)
Sean Astin (Sam)
Andy Serkis (Gollum / Smeagol)"
19995,Avatar,James Cameron,"Sam Worthington (Jake Sully)
Zoe Saldaña (Neytiri)
Sigourney Weaver (Dr. Grace Augustine)
Stephen Lang (Colonel Miles Quaritch)
Michelle Rodriguez (Trudy Chacon)"
166424,Fantastic Four,Josh Trank,"Miles Teller (Reed Richards)
Michael B. Jordan (Johnny Storm)
Kate Mara (Sue Storm)
Jamie Bell (Ben Grimm / The Thing)
Toby Kebbell (Victor von Doom / Dr. Doom)"
680,Pulp Fiction,Quentin Tarantino,"John Travolta (Vincent Vega)
Samuel L. Jackson (Jules Winnfield)
Uma Thurman (Mia Wallace)
Bruce Willis (Butch Coolidge)
Ving Rhames (Marsellus Wallace)"
872585,Oppenheimer,Christopher Nolan,"Cillian Murphy (J. Robert Oppenheimer)
Emily Blunt (Kitty Oppenheimer)
Matt Damon (Leslie Groves)
Robert Downey Jr. (Lewis Strauss)
Florence Pugh (Jean Tatlock)"
1100782,Smile 2,Parker Finn,"Naomi Scott (Skye Riley)
Rosemarie DeWitt (Elizabeth Riley)
Lukas Gage (Lewis)
Miles Gutierrez-Riley (Joshua)
Peter Jacobson (Morris)"
14836,Coraline,Henry Selick,"Dakota Fanning (Coraline Jones (voice))
Teri Hatcher (Mel Jones / Other Mother (voice))
Jennifer Saunders (Miss April Spink / Other Spink (voice))
Dawn French (Miss Miriam Forcible / Other Forcible (voice))
Keith David (The Cat (voice))"
674,Harry Potter and the Goblet of Fire,Mike Newell,"Daniel Radcliffe (Harry Potter)
Rupert Grint (Ron Weasley)
Emma Watson (Hermione Granger)
Brendan Gleeson (Alastor ""Mad-Eye"" Moody)
Michael Gambon (Albus Dumbledore)"
807,Se7en,David Fincher,"Morgan Freeman (Somerset)
Brad Pitt (Mills)
Gwyneth Paltrow (Tracy)
John Cassini (Officer Davis)
Peter Crombie (Dr. O'Neill)"
573435,Bad Boys: Ride or Die,"Adil El Arbi, Bilall Fallah","Will Smith (Mike Lowrey)
Martin Lawrence (Marcus Burnett)
Vanessa Hudgens (Kelly)
Alexander Ludwig (Dorn)
Paola Nuñez (Rita)"
18785,The Hangover,Todd Phillips,"Bradley Cooper (Phil Wenneck)
Ed Helms (Stu Price)
Zach Galifianakis (Alan Garner)
Justin Bartha (Doug Billings)
Heather Graham (Jade)"
1124620,The Monkey,Osgood Perkins,"Theo James (Hal / Bill)
Tatiana Maslany (Lois)
Christian Convery (Young Hal / Young Bill)
Colin O'Brien (Petey)
Adam Scott (Captain Petey Shelborn)"
569094,Spider-Man: Across the Spider-Verse,"Kemp Powers, Justin K. Thompson, Joaquim Dos Santos","Shameik Moore (Miles Morales (voice))
Hailee Steinfeld (Gwen Stacy (voice))
Brian Tyree Henry (Jeff Morales (voice))
Luna Lauren Velez (Rio Morales (voice))
Jake Johnson (Peter B. Parker (voice))"
1118031,Apocalypse Z: The Beginning of the End,Carles Torrens,"Francisco Ortiz (Manel)
José María Yázpik (Pritchenko)
Berta Vázquez (Lucía)
Iria del Río (Julia)
Marta Poveda (Belén)"
354912,Coco,Lee Unkrich,"Anthony Gonzalez (Miguel Rivera (voice))
Gael García Bernal (Héctor (voice))
Benjamin Bratt (Ernesto de la Cruz (voice))
Alanna Ubach (Mamá Imelda (voice))
Renée Victor (Abuelita (voice))"
1726,Iron Man,Jon Favreau,"Robert Downey Jr. (Tony Stark)
Terrence Howard (Rhodey)
Jeff Bridges (Obadiah Stane)
Gwyneth Paltrow (Pepper Potts)
Leslie Bibb (Christine Everhart)"
592695,Pleasure,Ninja Thyberg,"Sofia Kappel (Bella Cherry)
Zelda Morrison (Joy)
Tee Reel (Mike)
Evelyn Claire (Ava)
Chris Cock (Bear)"
22,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,"Johnny Depp (Jack Sparrow)
Geoffrey Rush (Barbossa)
Orlando Bloom (Will Turner)
Keira Knightley (Elizabeth Swann)
Jack Davenport (Norrington)"
808,Shrek,"Andrew Adamson, Vicky Jenson","Mike Myers (Shrek / Blind Mouse (voice))
Eddie Murphy (Donkey (voice))
Cameron Diaz (Princess Fiona (voice))
John Lithgow (Lord Farquaad (voice))
Vincent Cassel (Monsieur Hood (voice))"
1357633,Solo Leveling -ReAwakening-,Shunsuke Nakashige,"Taito Ban (Shun Mizushino (voice) (archive footage))
Genta Nakamura (Kenta Morobishi (voice) (archive footage))
Haruna Mikawa (Aoi Mizushino (voice) (archive footage))
Reina Ueda (Shizuku Kousaka (voice) (archive footage))
Daisuke Hirakawa (Shin Mogami (voice) (archive footage))"
13,Forrest Gump,Robert Zemeckis,"Tom Hanks (Forrest Gump)
Robin Wright (Jenny Curran)
Gary Sinise (Lieutenant Dan Taylor)
Sally Field (Mrs. Gump)
Mykelti Williamson (Bubba Blue)"
438631,Dune,Denis Villeneuve,"Timothée Chalamet (Paul Atreides)
Rebecca Ferguson (Lady Jessica Atreides)
Oscar Isaac (Duke Leto Atreides)
Jason Momoa (Duncan Idaho)
Stellan Skarsgård (Baron Vladimir Harkonnen)"
337167,Fifty Shades Freed,James Foley,"Dakota Johnson (Anastasia Steele)
Jamie Dornan (Christian Grey)
Eric Johnson (Jack Hyde)
Eloise Mumford (Kate Kavanagh)
Rita Ora (Mia Grey)"
11036,The Notebook,Nick Cassavetes,"Ryan Gosling (Noah Calhoun)
Rachel McAdams (Allie Hamilton)
Gena Rowlands (Older Allie)
James Garner (Duke)
Joan Allen (Anne Hamilton)"
296096,Me Before You,Thea Sharrock,"Emilia Clarke (Louisa 'Lou' Clark)
Emilia Clarke (Louisa 'Lou' Clark)
Sam Claflin (William 'Will' Traynor)
Sam Claflin (William 'Will' Traynor)
Janet McTeer (Camilla Traynor)"
1319951,40 Acres,R.T. Thorne,"Danielle Deadwyler (Hailey Freeman)
Kataem O'Connor (Emanuel Freeman)
Michael Greyeyes (Galen)
Milcania Diaz-Rojas (Dawn)
Leenah Robinson (Raine)"
547513,Chespirito: El Niño Que Somos,Diana Roldán,"Roberto Gómez Bolaños (Self / Chavo del 8)
Florinda Meza García (Self / Doña Florinda)
Ramón Valdés (Self / Don Ramón)
Carlos Villagrán (Self / Quico)
María Antonieta de las Nieves (Self / La Chilindrina)"
1364176,Miocardio,José Manuel Carrasco,"Marina Salas (Ana)
Vito Sanz (Pablo)
Pilar Bergés
Luis Callejo
Paqui Horcajo (Blanca)"
673,Harry Potter and the Prisoner of Azkaban,Alfonso Cuarón,"Daniel Radcliffe (Harry Potter)
Rupert Grint (Ron Weasley)
Emma Watson (Hermione Granger)
Robbie Coltrane (Rubeus Hagrid)
Michael Gambon (Albus Dumbledore)"
675,Harry Potter and the Order of the Phoenix,David Yates,"Daniel Radcliffe (Harry Potter)
Rupert Grint (Ron Weasley)
Emma Watson (Hermione Granger)
Imelda Staunton (Dolores Umbridge)
Helena Bonham Carter (Bellatrix Lestrange)"
1924,Superman,Richard Donner,"Christopher Reeve (Clark Kent / Superman)
Margot Kidder (Lois Lane)
Gene Hackman (Lex Luthor)
Marlon Brando (Jor-El)
Ned Beatty (Otis)"
298094,Hidden Desire,Ho Fan,"Veronica Yip Yuk-Hing (Joey)
Rena Murakami (Yoshiko)
Sharon Kwok (Lin Tintin)
Charlie Cho Cha-Lee (Charlie)
Ho Pak-Kwong (Fortune Teller)"
1257960,Sikandar,A.R. Murugadoss,"Salman Khan (Sanjay Rajkot ""Sikandar"")
Rashmika Mandanna (Saisri Rajkot)
Sathyaraj (Minister Rakesh Pradhan)
Sharman Joshi (Amar)
Prateik Smita Patil (Arjun Pradhan)"
146233,Prisoners,Denis Villeneuve,"Hugh Jackman (Keller Dover)
Jake Gyllenhaal (Detective Loki)
Viola Davis (Nancy Birch)
Maria Bello (Grace Dover)
Terrence Howard (Franklin Birch)"
106646,The Wolf of Wall Street,Martin Scorsese,"Leonardo DiCaprio (Jordan Belfort)
Jonah Hill (Donnie Azoff)
Margot Robbie (Naomi Lapaglia)
Matthew McConaughey (Mark Hanna)
Kyle Chandler (Agent Patrick Denham)"
1098006,Fountain of Youth,Guy Ritchie,"John Krasinski (Luke Purdue)
Natalie Portman (Charlotte Purdue)
Eiza González (Esme)
Domhnall Gleeson (Owen Carver)
Arian Moayed (Inspector Jamal Abbas)"
693134,Dune: Part Two,Denis Villeneuve,"Timothée Chalamet (Paul Atreides)
Zendaya (Chani)
Rebecca Ferguson (Jessica)
Javier Bardem (Stilgar)
Josh Brolin (Gurney Halleck)"
1295035,Super Happy Forever,Igarashi Kohei,"Hiroki Sano (Sano)
Yoshinori Miyata (Miyata)
Nairu Yamamoto (Nagi)
Hoang Nhu Quynh (Anh)
Tomo Kasajima"
228150,Fury,David Ayer,"Brad Pitt (Don 'Wardaddy' Collier)
Shia LaBeouf (Boyd 'Bible' Swan)
Logan Lerman (Norman Ellison)
Michael Peña (Trini 'Gordo' Garcia)
Jon Bernthal (Grady 'Coon-Ass' Travis)"
